Groups,Issuer,Current Balance,Equity Holding Shares,Bloomberg FIGI,CUSIP,Security Name,Last Price,Seniority,Lien Priority,Is Covenant Lite,Funded Amount,Payment Frequency,Coupon Type,Day Count,Margin,Coupon,Index Floor Rate,Commitment Fee Rate,Maturity Date,Moody's Issuer Rating,Moody's Reported Rating,Moody's Credit Watch,S&P Issuer Rating,S&P Reported Rating,S&P Credit Watch,Fitch Issuer Rating,Fitch Reported Rating,Moody's Industry Classification,S&P Industry,Fitch Industry,Moody's Recovery Rate,S&P Recovery Rate,Country,Index Spread Adjustment,Aggregate Par Amount Issued,Commitment Amount,Cumulative Capitalized Amount,Currency,Current Par Value,Default Date,Default Status,Expected Maturity Date,Factor,Fitch Country Rating,Fitch Current Rating,Fitch Industry Code,Fitch Recovery Rate,LGD,pd_bucket,pd_rating_source,pd_rating_used,pd_years_to_horizon,PD,price_source
0,Whatabrands LLC,2285776.97,,BBG01R4Y5VW1,96244UAJ6,Term Loan,100.125,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.5,,08/03/2028,B2,B2,CWNT,B,B,CWNT,,B,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure","Food, Beverage & Tobacco",,0.3,US,,5719823914.08,,,USD,2285776.97,,No,,,AAA,,17,,0.7,B,issuer,B,2.1780821917808217,0.0695123287671232,reported
0,SBA Senior Finance II LLC,2254901.83,,BBG01PXL8XF3,78404XAJ4,First Lien TLB,100.313,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,1.75,5.41,0.0,,01/25/2031,Ba2,Ba2,CWNT,,BBB,CWP,,BBB-,Telecommunications,Wireless Telecommunication Services,Telecommunications,,0.5,US,,7498000000.0,,,USD,2254901.83,,No,,,AAA,BBB,3,,0.5,BBB,issue_fallback,BBB,4.657534246575342,0.0099068493150684,reported
0,"Project Boost Purchaser, LLC",2254034.59,,BBG01W3D4494,74339NAG1,Term Loan (07/24),98.188,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.4496,0.0,,07/16/2031,B3,B3,CWNT,B-,B-,CWNT,,B,High Tech Industries,Software,Business Services Data & Analytics,,0.3,US,,7705465000.0,,,USD,2254034.59,,No,,,AAA,BB-,29,,0.7,B-,issuer,B-,5.1287671232876715,0.2227208219178082,reported
0,"Global Medical Response, Inc.",2222532.1,,BBG01X0X9C25,37956SAB0,Term Loan  B,100.375,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.5,7.1572,0.0,,10/01/2032,B2,B2,CWP,B,B+,CWP,,B,Telecommunications,Diversified Telecommunication Services,Telecommunications,,0.35,US,,6671000010.0,,,USD,2222532.1,,No,,,AAA,,3,,0.65,B,issuer,B,6.342465753424658,0.1717945205479452,reported
0,Bleriot US Bidco Inc.,2206703.94,,BBG01WBZ2158,09353TAJ9,Term Loan B,100.063,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,5.9496,0.0,,10/31/2030,B2,B2,CWNT,B,B,CWNT,,B,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.28,US,,5152758174.41,,,USD,2206703.94,,No,,,AAA,,6,,0.72,B,issuer,B,4.421917808219178,0.1338931506849315,reported
0,"ICU Medical, Inc.",2178809.06,,BBG013VVLRY9,44931YAD9,Term Loan B,100.5,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,6.0996,0.5,,01/08/2029,B1,B1,CWNT,BB-,BB-,CWNT,,BB,Healthcare & Pharmaceuticals,Health Care Equipment & Supplies,Healthcare Devices,,0.35,US,,1210900000.0,,,USD,2178809.06,,No,,,AAA,BB+,21,,0.65,BB-,issuer,BB-,2.610958904109589,0.0387693150684931,reported
0,Opal U.S. LLC,2174444.06,,BBG01XRPBJB5,F7000QAC5,Term Loan,100.125,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.0,,04/28/2032,B1,B1,CWNT,B+,B+,CWNT,,B+,Healthcare & Pharmaceuticals,Pharmaceuticals,Pharmaceuticals,,0.4,US,,3781000003.0,,,USD,2174444.06,,No,,,AAA,BB-,24,,0.6,B+,issuer,B+,5.9150684931506845,0.1442646575342465,reported
0,Blackfin Pipeline LLC,2135122.25,,BBG01XJ3M424,09231PAB2,Term Loan B (9/25),100.313,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.0,6.6875,0.0,,09/29/2032,,Ba3,CWNT,,BB,CWNT,,B,Energy: Electricity,Energy Equipment & Services,Business Services General,,0.55,US,,1144625000.0,,,USD,2135122.25,,No,,,AAA,,28,,0.4499999999999999,BB,issue_fallback,BB,6.336986301369863,0.0636328767123287,reported
0,"AI Aqua Merger Sub, Inc.,",2101735.99,,BBG01ZVQ9XX1,00132UAQ7,Term Loan B (01/26),100.125,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1481,0.0,,07/31/2028,B2,B2,CWNT,B,B,CWNT,,B,Consumer Goods: Durable,Machinery,Business Services General,,0.3,US,,12793496123.8,,,USD,2101735.97,,No,,,AAA,,28,,0.7,B,issuer,B,2.16986301369863,0.0692394520547945,reported
0,"AI Aqua Merger Sub, Inc.,",2101735.99,,BBG01ZVQ9XX1,00132UAQ7,Term Loan B (01/26),100.125,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.5,6.164,0.0,,07/31/2028,B2,B2,CWNT,B,B,CWNT,,B,Consumer Goods: Durable,Machinery,Business Services General,,0.3,US,,12793496123.8,,,USD,2101735.97,,No,,,AAA,,28,,0.7,B,issuer,B,2.16986301369863,0.0692394520547945,reported
0,"Talen Energy Supply, LLC",2070241.1,,BBG01XRQ68B3,87422LBA7,Term Loan B (10/25),99.063,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.0,5.6522,0.0,,11/25/2032,Ba3,Baa3,CWNT,BB-,BB-,CWNT,,BB-,Energy: Electricity,Electric Utilities,Utilities (Power),,0.7,US,,6271020004.98,,,USD,2070241.1,,No,,,AAA,BB+,26,,0.3,BB-,issuer,BB-,6.493150684931507,0.1060547945205479,reported
0,Traverse Midstream Partners LLC,2060122.51,,BBG01WJYVK77,89435TAB0,Term Loan B (02/23),100.125,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.5,6.1634,0.5,,02/16/2028,B2,B2,CWNT,BB-,BB-,CWNT,,B,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.35,US,,6263021355.81,,,USD,2060122.51,,No,,,AAA,,25,,0.65,BB-,issuer,BB-,1.715068493150685,0.0218572602739726,reported
0,WEX Inc.,2034753.46,,BBG01QXLZ1M3,96208UAW1,Term Loan B (11/24),100.0,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,,03/31/2028,Ba2,Ba2,CWNT,BB-,BB-,CWNT,,BB+,Services: Business,Commercial Services & Supplies,Business Services General,,0.35,US,,2868700001.32,,,USD,2034753.46,,No,,,AAA,BBB-,28,,0.65,BB-,issuer,BB-,1.8356164383561644,0.0240753424657534,reported
0,"Polaris Newco, LLC",2028535.66,,BBG01137VP34,73108RAB4,USD Term Loan B,88.75,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,4.0,7.925,0.5,,06/02/2028,Caa1,B3,CWNT,CCC+,CCC+,CWNT,,CCC+,Services: Business,Software,Technology Software,,0.4,US,,7002862173.93,,,USD,2028535.66,,No,,,AAA,,2,,0.6,CCC/C,issuer,CCC/C,2.0082191780821916,0.3596438356164383,reported
0,University Support Services LLC,2024454.04,,BBG01N88C687,78957LAF9,Term Loan B (06/21),98.813,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.5,,02/12/2029,,,,,,,,CCC,Services: Consumer,Diversified Consumer Services,Business Services General,,,US,,4190279999.0,,,USD,2024454.03,,No,,,AAA,,28,,,CCC/C,unrated_conservative,CCC/C,2.706849315068493,0.3973698630136986,reported
0,Nexstar Media Inc.,2015269.92,,BBG01VKV7QP7,65336RBB3,Term Loan B-5 (6/25),99.813,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,06/24/2032,Ba3,Ba2,CWNT,BB+,BB+,CWNT,,BB,Media: Broadcasting & Subscription,Media,Broadcasting & Media,,0.6,US,,11113990000.02,,,USD,2015269.93,,No,,,AAA,BB+,4,,0.4,BB+,issuer,BB+,6.071232876712329,0.0362131506849315,reported
0,"Jane Street Group, LLC",2010821.45,,BBG01R3LGVV9,47077DAM2,Term Loan B,99.5,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.0,5.6727,0.0,,12/15/2031,WR,Ba1,CWNT,BB,BB,CWNT,,BB+,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.5,US,,9827796414.13,,,USD,2010821.45,,No,,,AAA,BB+,27,,0.5,BB,issuer,BB,5.545205479452055,0.0560065753424657,reported
0,Examworks Bidco Inc,2007071.05,,BBG01ZVSDJ90,28542CAG4,ExamWorks/Electron 1/26 TL,100.5,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.5,,02/07/2033,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,Health Care Providers & Services,Healthcare Providers,,0.27,US,,5757068751.01,,,USD,2007071.05,,No,,,AAA,,22,,0.73,B,issuer,B,6.695890410958904,0.1767424657534246,reported
0,"Waystar Technologies, Inc.",2005300.37,,BBG01WJCXJM9,63939WAN3,Waystar/Navicure 8/25 TLB,99.875,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.0,5.6522,0.0,,10/22/2029,Ba3,Ba3,CWNT,BB,BB,CWNT,,BB,Services: Business,Health Care Technology,Healthcare Providers,,0.3,US,,3494597877.04,,,USD,2005300.37,,No,,,AAA,,22,,0.7,BB,issuer,BB,3.3972602739726026,0.0313479452054794,reported
0,Nexus Buyer LLC,2003410.69,,BBG01RXF6P25,65343UAH5,Term Loan B (1/25),98.063,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.5,7.1522,0.0,,07/31/2031,B3,B2,CWNT,B-,B-,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Financial Services,Business Services General,,0.4,US,,5076699177.0,,,USD,2003410.69,,No,,,AAA,,28,,0.6,B-,issuer,B-,5.16986301369863,0.2234934246575342,reported
0,1011778 B.C. Unlimited Liability Company,1985693.01,,BBG01N5F4291,C6901LAM9,Term Loan B6,100.25,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,0.0,09/23/2030,Ba3,Ba2,CWNT,BB,BB,CWNT,,BB+,"Beverage, Food & Tobacco","Hotels, Restaurants & Leisure",Lodging & Restaurants,,0.55,US,,16333537500.0,,,USD,1985693.01,,No,,,AAA,BBB-,23,,0.4499999999999999,BB,issuer,BB,4.317808219178082,0.0422454794520547,reported
0,HIG Finance 2 Limited,1969193.28,,BBG01YV43HF4,G4712JBD3,Hyperion Insurance/Howden 12/25 (USD),95.438,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.5,,04/18/2030,B2,B2,CWNT,B,B,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.35,GB,,2258725513.69,,,USD,1969193.28,,No,,,AA-,,27,,0.65,B,issuer,B,3.884931506849315,0.121224109589041,reported
0,"Mamba Purchaser, Inc.",1960940.69,,BBG01ZVTWR80,56150KAK1,Sixth Amendment Term Loan B (02/26),100.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4023,0.5,,10/14/2031,B3,B3,CWNT,B,B,CWNT,,B-,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.3,US,,973186377.0,,,USD,1960940.69,,No,,,AAA,,22,,0.7,B,issuer,B,5.375342465753425,0.1544443835616438,reported
0,Fertitta Entertainment LLC,1957171.09,,BBG01W4D89L4,31556PAB3,Term Loan B,100.063,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.25,6.9022,0.5,,01/29/2029,B3,B2,CWNT,B,B,CWNT,,B-,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure",Lodging & Restaurants,,0.35,US,,13056129770.97,,,USD,1957171.09,,No,,,AAA,,23,,0.65,B,issuer,B,2.668493150684931,0.0857939726027397,reported
0,Blackhawk Network Holdings Inc.,1954502.13,,BBG01ZVTRDN0,09238FAN1,Blackhawk Network 1/26 TL,99.75,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.5,7.1522,0.0,,03/12/2029,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,IT Services,Business Services Data & Analytics,,0.35,US,,5516916013.5,,,USD,1954502.13,,No,,,AAA,,29,,0.65,B,issuer,B,2.783561643835617,0.0896142465753424,reported
0,Primo Brands Corporation,1950000.0,,BBG02105Z6W6,89678QAF3,Term Loan,100.625,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.75,6.4496,0.5,,03/31/2031,B1,Ba3,CWNT,BB-,BB-,CWNT,,BB-,"Beverage, Food & Tobacco",Consumer Staples Distribution & Retail,"Food, Beverage & Tobacco",,0.5,US,,3090000000.0,,,USD,1950000.0,,No,,,AAA,,17,,0.5,BB-,issuer,BB-,4.835616438356165,0.0799890410958904,reported
0,Project Ruby Ultimate Parent Corp.,1948748.74,,BBG01W4CQM73,74339UBA7,Mediware Information/Wellsky 7/25,99.938,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.5167,0.0,,03/10/2028,B3,B2,CWNT,B-,B-,CWNT,,B-,Healthcare & Pharmaceuticals,Health Care Technology,Healthcare Providers,,0.5,US,,3383495685.62,,,USD,1948748.74,,No,,,AAA,,22,,0.5,B-,issuer,B-,1.7780821917808218,0.0985961643835616,reported
0,IDEMIA Group SAS,1946400.77,,BBG01KY1RY91,F4939DAD5,Term Loan,100.125,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.25,7.9496,0.75,,09/30/2028,B2,B2,CWNT,B,B,CWNT,,B,High Tech Industries,"Technology Hardware, Storage & Peripherals",Business Services Data & Analytics,,0.4,US,,1485000001.0,,,USD,1946400.77,,No,,,AAA,B+,29,,0.6,B,issuer,B,2.336986301369863,0.0747879452054794,reported
0,Jefferies Finance LLC,1937009.41,,BBG01WJ0G2Z7,,Term Loan (10/24),100.0,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.75,6.418,0.0,,10/21/2031,Ba3,Ba2,CWNT,BB-,BB-,CWNT,,BB+,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.5,US,,3883375000.0,,,USD,1937009.41,,No,,,AAA,BBB-,27,,0.5,BB-,issuer,BB-,5.394520547945206,0.0892701369863013,reported
0,"Precision Medicine Group, LLC",1935275.0,,BBG01WL2ZH40,74028HAG0,Term Loan B (08/25),99.563,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.5,7.1634,0.0,,08/13/2032,B2,B2,CWNT,B-,B-,CWNT,,B-,Services: Business,Health Care Technology,Healthcare Providers,,0.3,US,,798000001.0,,,USD,1935275.0,,No,,,AAA,,22,,0.7,B-,issuer,B-,6.208219178082191,0.241952602739726,reported
0,"ECL Entertainment, LLC",1930105.47,,BBG01WHX61D4,26826TAM5,ECL Entertainment 8/25 TL B,100.25,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.0,6.6522,0.0,,08/30/2030,B2,B2,CWNT,B+,B+,CWNT,,B,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure","Gaming, Leisure & Entertainment",,0.3,US,,453422001.5,,,USD,1930105.47,,No,,,AAA,,19,,0.7,B+,issuer,B+,4.252054794520548,0.1126443835616438,reported
0,IRB Holding Corporation,1890111.45,,BBG01YBKY125,44988LAM9,Term Loan B (11/25),100.25,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1543,0.5,,12/16/2030,B2,B2,CWNT,B+,B+,CWNT,,B,"Beverage, Food & Tobacco","Hotels, Restaurants & Leisure","Food, Beverage & Tobacco",,0.35,US,,6021590100.27,,,USD,1890111.45,,No,,,AAA,,17,,0.65,B+,issuer,B+,4.5479452054794525,0.1190356164383561,reported
0,Propulsion (BC) Finco Sarl,1875000.0,,BBG01YLG67K1,74347UAG5,Term Loan (11/25),100.375,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.5,6.1996,0.5,,12/01/2032,B2,B2,CWNT,B,B,CWNT,,B,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.3,US,,1659000001.0,,,USD,1875000.0,,No,,,AAA,,6,,0.7,B,issuer,B,6.50958904109589,0.1741342465753424,reported
0,PointClickCare Technologies Inc.,1873719.53,,BBG01W3T7D78,C7365BAG1,Term Loan (07/25),99.563,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.75,6.4134,0.0,,11/03/2031,B3,B3,CWNT,B,B,CWNT,,B-,High Tech Industries,Health Care Providers & Services,Healthcare Providers,,0.3,US,,1608790627.99,,,USD,1873719.53,,No,,,AAA,,22,,0.7,B,issuer,B,5.4301369863013695,0.1555457534246575,reported
0,"Sedgwick Claims Management Services, Inc.",1873055.29,,BBG01W90PQ30,81527CAP2,Term Loan B 2/23,99.75,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,07/31/2031,B2,B2,CWNT,B+,B+,CWNT,,B,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.3,US,,20618630898.56,,,USD,1873055.29,,No,,,AAA,,27,,0.7,B+,issuer,B+,5.16986301369863,0.1316706849315068,reported
0,Kaman Corporation,1862537.11,,BBG01RXGBBY3,48354VAM4,Term Loan B (01/25),100.125,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,5.9496,0.5,,02/26/2032,B2,B2,CWNT,B+,B+,CWNT,,BB,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.45,US,,4253882949.62,,,USD,1862537.12,,No,,,AAA,BBB-,6,,0.55,B+,issuer,B+,5.745205479452054,0.1413939726027397,reported
0,Wilsonart LLC,1856129.13,,BBG01NSH8T44,97246FAM8,Term Loan B (07/24),91.063,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,4.25,7.9496,0.0,,08/05/2031,B3,B2,CWNT,B,B,CWNT,,B-,Construction & Building,Building Products,Industrial/Manufacturing,,0.45,US,,3660100000.0,,,USD,1856129.13,,No,,,AAA,,10,,0.55,B,issuer,B,5.183561643835616,0.1505895890410958,reported
0,"Pasadena Performance Products, LLC",1844053.96,,BBG01X4S1JB5,70230EAD6,Term Loan (9/25),100.5,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.25,6.9496,0.0,,02/27/2032,,Ba3,CWNT,,B+,CWNT,,B,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.75,US,,894500000.0,,,USD,1844053.96,,No,,,AAA,,25,,0.25,B+,issue_fallback,B+,5.747945205479452,0.1414402739726027,reported
0,Biomarin Pharmaceutical Inc,1843467.56,,BBG01ZVQDZM3,09075UAD6,Term Loan B (04/26),100.188,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,1.75,5.4283,0.0,,04/27/2033,Ba2,Ba1,CWNT,BB+,BB+,CWNT,,BB+,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.63,US,,2800000000.0,,,USD,1843467.56,,No,,,AAA,BBB-,22,,0.37,BB+,issuer,BB+,6.912328767123288,0.041091506849315,reported
0,"American Auto Auction Group, LLC",1837433.36,,BBG01TZK7MM2,02403MAR1,Term Loan,100.063,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.5,8.1996,0.0,,05/28/2032,B3,B3,CWNT,B-,B-,CWNT,,B-,Automotive,Commercial Services & Supplies,Automobiles,,0.3,US,,1597370605.02,,,USD,1837433.36,,No,,,AAA,,7,,0.7,B-,issuer,B-,5.997260273972603,0.2390484931506849,reported
0,Usalco LLC,1834048.46,,BBG01W6T2LT8,91732NAN3,Term Loan,99.938,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.5,7.1543,0.5,,09/30/2031,B3,B3,CWNT,B,B,CWNT,,B-,"Chemicals, Plastics & Rubber",Chemicals,Chemicals,,0.3,US,,1024505938.5,,,USD,1834048.46,,No,,,AAA,,9,,0.7,B,issuer,B,5.336986301369863,0.1536734246575342,reported
0,"USI, Inc.",1826790.49,,BBG01R72NZG7,90351NAR6,Term Loan B (12/24),99.938,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,5.9496,0.0,,11/22/2029,B2,B1,CWNT,B,B,CWNT,,B,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.3,US,,8132451001.86,,,USD,1826790.49,,No,,,AAA,,27,,0.7,B,issuer,B,3.4821917808219176,0.1101084931506849,reported
0,"Transdigm, Inc.",1800327.56,,BBG01X4SFRP7,89364MCF9,Term Loan K (9/25),100.188,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.25,5.9022,0.0,,03/22/2030,B1,Ba3,CWNT,BB-,BB-,CWNT,,BB-,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.27,US,,20624024882.23,,,USD,1800327.56,,No,,,AAA,,6,,0.73,BB-,issuer,BB-,3.8109589041095897,0.062013698630137,reported
0,"Acrisure, LLC",1783397.79,,BBG01VC3SFJ6,00488PAX3,Term Loan  B,94.063,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.25,6.9022,0.0,,06/21/2032,B3,B2,CWNT,B,B,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.3,US,,6440396038.25,,,USD,1783397.79,,No,,,AAA,,27,,0.7,B,issuer,B,6.063013698630137,0.1678821917808219,reported
0,Prairie Acquiror LP,1755695.56,,BBG01ZVTN4D5,73955HAG9,Term Loan B-5,100.563,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.25,6.9022,0.0,,08/01/2029,B1,B3,CWNT,B+,B+,CWNT,,B+,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.02,US,,2061150483.61,,,USD,1755695.56,,No,,,AAA,,25,,0.98,B+,issuer,B+,3.1726027397260275,0.0851084931506849,reported
0,CDK Global II LLC,1748965.11,,BBG01MQ8NHK9,15477BAE7,Term Loan  B (05/24),51.375,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.25,6.9496,0.0,,07/06/2029,B3,B3,CWNT,B-,B-,CWNT,,B-,High Tech Industries,Software,Business Services Data & Analytics,,0.3,US,,8023810000.0,,,USD,1748965.11,,No,,,AAA,,29,,0.7,B-,issuer,B-,3.1013698630136988,0.1628567123287671,reported
0,CNT Holdings I Corp,1744377.67,,BBG01RZVYBM6,12656AAF6,Term Loan (01/25),100.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.5,6.1634,0.75,,11/08/2032,B2,B2,CWNT,B,B,CWNT,,B,Retail,Specialty Retail,"Retail, Food & Drug",,0.35,US,,1736961105.82,,,USD,1744377.67,,No,,,AAA,,18,,0.65,B,issuer,B,6.446575342465754,0.1732520547945205,reported
0,"Transdigm, Inc.",1741203.32,,BBG020474PS7,89364MCG7,Term Loan N,100.188,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,02/10/2033,B1,Ba3,CWNT,BB-,BB-,CWNT,,BB-,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.24,US,,20624024882.23,,,USD,1741203.32,,No,,,AAA,,6,,0.76,BB-,issuer,BB-,6.704109589041096,0.1089871232876712,reported
0,Arcline FM Holdings LLC,1739173.69,,BBG01X4S9T98,03960DAJ2,Term Loan,100.5,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.75,6.4496,0.75,,06/24/2030,B2,B2,CWNT,B,B,CWNT,,B,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.27,US,,2006181050.73,,,USD,1739173.69,,No,,,AAA,,6,,0.73,B,issuer,B,4.068493150684931,0.1259410958904109,reported
0,"AlixPartners, LLP",1733118.39,,BBG01WD8FXF1,01642PBE5,Term Loan (08/25),99.688,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.0,5.6522,0.0,,08/12/2032,B1,B1,CWNT,B+,B+,CWNT,,B,Services: Business,Financial Services,Business Services Data & Analytics,,0.3,US,,3742300000.0,,,USD,1733118.39,,No,,,AAA,,29,,0.7,B+,issuer,B+,6.205479452054795,0.1488643835616438,reported
0,"WideOpenWest Finance, LLC",1727906.98,,BBG01QGBQLS4,96758DBL6,Revolver (11/24),95.6591695853728,SNSE,1.0, ,,,FLT,,6.0,6.0,,,12/11/2028,B3,B2,NOW,B-,B-,CWNT,,B-,Media: Broadcasting & Subscription,Media,Telecommunications,,0.45,US,,4468177287.62,,,USD,1727906.98,,No,,,,,3,,0.55,B-,issuer,B-,2.5342465753424657,0.1373232876712328,rating_cohort_wa
0,Jupiter Borrower Inc,1720000.0,,BBG0210GS632,,Term Loan B (3/26),100.188,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.75,6.4267,,,03/26/2033,Ba1,Ba1,CWNT,BB,BB,CWNT,,BB+,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.35,US,,2300000000.0,,,USD,1720000.0,,No,,,AAA,BB+(EXP),27,,0.65,BB,issuer,BB,6.824657534246575,0.0680219178082191,reported
0,ARC Falcon I Inc.,1710000.0,,BBG020483B25,03880YAH7,Term Loan B (4/26),92.188,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,4.5,8.1493,0.5,,03/04/2033,B2,B2,CWNT,B,B,CWNT,,B,"Chemicals, Plastics & Rubber",Chemicals,Chemicals,,0.35,US,,1919000001.0,,,USD,1710000.0,,No,,,AAA,,9,,0.65,B,issuer,B,6.764383561643836,0.1777013698630137,reported
0,OneDigital Borrower LLC,1705936.4,,BBG01RXG5BF1,68277FAN9,Term Loan B (01/25),98.188,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.0,6.6522,0.5,,07/02/2031,B3,B2,CWNT,B,B,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.3,US,,3819325600.74,,,USD,1705936.4,,No,,,AAA,,27,,0.7,B,issuer,B,5.090410958904109,0.1487172602739725,reported
0,"AL GCX Holdings, LLC",1705725.0,,BBG01YYQ0KL1,00162DAE5,Term Loan B,100.313,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.25,5.911,0.5,,12/17/2032,Ba3,Ba3,CWNT,B+,B+,CWNT,,B+,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.4,US,,2225062500.0,,,USD,1705725.0,,No,,,AAA,,25,,0.6,B+,issuer,B+,6.553424657534246,0.1542227397260273,reported
0,"Alliance Laundry Systems, LLC",1657318.81,,BBG01W8WTJG9,01862LBA5,Term Loan (1/25),100.375,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,5.9134,0.0,,08/19/2031,B2,B2,CWNT,B+,B+,CWNT,,B,Capital Equipment,Machinery,Consumer Products,,0.55,US,,5178000002.0,,,USD,1657318.81,,No,,,AAA,,15,,0.4499999999999999,B+,issuer,B+,5.221917808219178,0.1325504109589041,reported
